"","Channel A Last (V)","Channel B Last (V)"
"1681223261.708","1.025","0.102"
"1681223261.758","1.024","0.104"
"1681223261.808","1.023","0.102"
"1681223261.858","1.022","0.098"
"1681223261.908","1.024","0.101"
"1681223261.958","1.022","0.101"
"1681223262.008","1.021","0.101"
"1681223262.058","1.024","0.101"
"1681223262.108","1.022","0.104"
"1681223262.158","1.026","0.101"
"1681223262.208","1.023","0.101"
"1681223262.258","1.023","0.099"
"1681223262.308","1.022","0.102"
"1681223262.358","1.023","0.102"
"1681223262.408","1.023","0.102"
"1681223262.458","1.026","0.100"
"1681223262.508","1.021","0.101"
"1681223262.558","1.025","0.100"
"1681223262.608","1.024","0.103"
"1681223262.658","1.020","0.105"
"1681223262.708","1.024","0.099"
"1681223262.758","1.026","0.100"
"1681223262.808","1.020","0.088"
"1681223262.858","1.023","0.105"
"1681223262.908","1.020","0.106"
"1681223262.958","1.023","0.100"
"1681223263.008","1.021","0.100"
"1681223263.058","1.025","0.102"
"1681223263.108","1.024","0.104"
"1681223263.158","1.023","0.101"
"1681223263.208","1.020","0.100"
"1681223263.258","1.021","0.102"
"1681223263.308","1.023","0.100"
"1681223263.358","1.023","0.101"
"1681223263.408","1.028","0.101"
"1681223263.458","1.023","0.100"
"1681223263.508","1.024","0.100"
"1681223263.558","1.023","0.101"
"1681223263.608","1.024","0.102"
"1681223263.658","1.019","0.102"
"1681223263.708","1.025","0.100"
"1681223263.758","1.021","0.102"
"1681223263.808","1.021","0.101"
"1681223263.858","1.022","0.104"
"1681223263.908","1.025","0.101"
"1681223263.958","1.027","0.101"
"1681223264.008","1.023","0.100"
"1681223264.058","1.023","0.098"
"1681223264.108","1.022","0.103"
"1681223264.158","1.022","0.100"
"1681223264.208","1.020","0.104"
"1681223264.258","1.024","0.100"
"1681223264.308","1.021","0.120"
"1681223264.358","1.023","0.105"
"1681223264.408","1.022","0.106"
"1681223264.458","1.023","0.090"
"1681223264.508","1.024","0.125"
"1681223264.558","1.022","0.111"
"1681223264.608","1.023","0.096"
"1681223264.658","1.025","0.103"
"1681223264.708","1.026","0.121"
"1681223264.758","1.022","0.098"
"1681223264.808","1.021","0.087"
"1681223264.858","1.022","0.069"
"1681223264.908","1.020","0.080"
"1681223264.958","1.018","0.090"
"1681223265.008","1.020","0.096"
"1681223265.058","1.023","0.103"
"1681223265.108","1.020","0.111"
"1681223265.158","1.022","0.107"
"1681223265.208","1.024","0.079"
"1681223265.258","1.023","0.067"
"1681223265.308","1.024","0.095"
"1681223265.358","1.023","0.084"
"1681223265.408","1.023","0.095"
"1681223265.458","1.019","0.108"
"1681223265.508","1.024","0.067"
"1681223265.558","1.022","0.101"
"1681223265.608","1.023","0.106"
"1681223265.658","1.020","0.097"
"1681223265.708","1.024","0.076"
"1681223265.758","1.020","0.085"
"1681223265.808","1.025","0.133"
"1681223265.858","1.021","0.070"
"1681223265.908","1.025","0.090"
"1681223265.958","1.023","0.085"
"1681223266.008","1.024","0.111"
"1681223266.058","1.023","0.082"
"1681223266.108","1.023","0.103"
"1681223266.158","1.023","0.092"
"1681223266.208","1.027","0.090"
"1681223266.258","1.024","0.092"
"1681223266.308","1.022","0.110"
"1681223266.358","1.023","0.102"
"1681223266.408","1.026","0.085"
"1681223266.458","1.021","0.105"
"1681223266.508","1.023","0.056"
"1681223266.558","1.020","0.117"
"1681223266.608","1.023","0.112"
"1681223266.658","1.024","0.119"
"1681223266.708","1.026","0.105"
"1681223266.758","1.020","0.117"
"1681223266.808","1.025","0.116"
"1681223266.858","1.024","0.106"
"1681223266.908","1.025","0.131"
"1681223266.958","1.023","0.125"
"1681223267.008","1.024","0.096"
"1681223267.058","1.025","0.126"
"1681223267.108","1.022","0.101"
"1681223267.158","1.023","0.110"
"1681223267.208","1.020","0.103"
"1681223267.258","1.023","0.121"
"1681223267.308","1.023","0.131"
"1681223267.358","1.022","0.100"
"1681223267.408","1.022","0.086"
"1681223267.458","1.025","0.110"
"1681223267.508","1.025","0.080"
"1681223267.558","1.021","0.113"
"1681223267.608","1.022","0.089"
"1681223267.658","1.019","0.105"
"1681223267.708","1.021","0.076"
"1681223267.758","1.024","0.096"
"1681223267.808","1.023","0.101"
"1681223267.858","1.021","0.098"
"1681223267.908","1.022","0.103"
"1681223267.958","1.020","0.071"
"1681223268.008","1.020","0.079"
"1681223268.058","1.018","0.086"
"1681223268.108","1.023","0.100"
"1681223268.158","1.022","0.089"
"1681223268.208","1.021","0.100"
"1681223268.258","1.020","0.089"
"1681223268.308","1.022","0.109"
"1681223268.358","1.023","0.117"
"1681223268.408","1.022","0.146"
"1681223268.458","1.024","0.093"
"1681223268.508","1.020","0.112"
"1681223268.558","1.023","0.116"
"1681223268.608","1.024","0.098"
"1681223268.658","1.021","0.104"
"1681223268.708","1.025","0.100"
"1681223268.758","1.020","0.112"
"1681223268.808","1.023","0.120"
"1681223268.858","1.021","0.118"
"1681223268.908","1.026","0.116"
"1681223268.958","1.025","0.109"
"1681223269.008","1.024","0.092"
"1681223269.058","1.021","0.098"
"1681223269.108","1.025","0.091"
"1681223269.158","1.021","0.088"
"1681223269.208","1.021","0.101"
"1681223269.258","1.022","0.116"
"1681223269.308","1.025","0.092"
"1681223269.358","1.022","0.084"
"1681223269.408","1.024","0.116"
"1681223269.458","1.024","0.112"
"1681223269.508","1.022","0.116"
"1681223269.558","1.023","0.116"
"1681223269.608","1.022","0.106"
"1681223269.658","1.024","0.104"
"1681223269.708","1.025","0.117"
"1681223269.758","1.020","0.110"
"1681223269.808","1.022","0.097"
"1681223269.858","1.020","0.108"
"1681223269.908","1.025","0.110"
"1681223269.958","1.024","0.102"
"1681223270.008","1.026","0.099"
"1681223270.058","1.023","0.112"
"1681223270.108","1.021","0.089"
"1681223270.158","1.022","0.105"
"1681223270.208","1.020","0.109"
"1681223270.258","1.023","0.103"
"1681223270.308","1.024","0.093"
"1681223270.358","1.021","0.101"
"1681223270.408","1.023","0.099"
"1681223270.458","1.023","0.107"
"1681223270.508","1.023","0.104"
"1681223270.558","1.025","0.102"
"1681223270.608","1.024","0.105"
"1681223270.658","1.024","0.106"
"1681223270.708","1.023","0.103"
"1681223270.758","1.023","0.103"
"1681223270.808","1.025","0.104"
"1681223270.858","1.025","0.099"
"1681223270.908","1.024","0.103"
"1681223270.958","1.024","0.103"
"1681223271.008","1.019","0.103"
"1681223271.058","1.022","0.102"
"1681223271.108","1.024","0.105"
"1681223271.158","1.019","0.103"
"1681223271.208","1.022","0.101"
"1681223271.258","1.025","0.101"
"1681223271.308","1.025","0.102"
"1681223271.358","1.023","0.102"
"1681223271.408","1.024","0.102"
"1681223271.458","1.021","0.098"
"1681223271.508","1.020","0.103"
"1681223271.558","1.021","0.106"
"1681223271.608","1.023","0.103"
"1681223271.658","1.024","0.099"
"1681223271.708","1.022","0.099"
"1681223271.758","1.025","0.103"
"1681223271.808","1.024","0.101"
"1681223271.858","1.019","0.103"
"1681223271.908","1.023","0.103"
"1681223271.958","1.022","0.099"
"1681223272.008","1.025","0.103"
"1681223272.058","1.026","0.101"
"1681223272.108","1.022","0.102"
"1681223272.158","1.020","0.106"
"1681223272.208","1.025","0.099"
"1681223272.258","1.026","0.101"
"1681223272.308","1.021","0.102"
"1681223272.358","1.020","0.099"
"1681223272.408","1.022","0.102"
"1681223272.458","1.022","0.104"
"1681223272.508","1.026","0.102"
"1681223272.558","1.024","0.102"
"1681223272.608","1.022","0.104"
"1681223272.658","1.022","0.102"
"1681223272.708","1.020","0.100"
"1681223272.758","1.022","0.102"
"1681223272.808","1.025","0.105"
"1681223272.858","1.021","0.103"
"1681223272.908","1.023","0.103"
"1681223272.958","1.024","0.102"
"1681223273.008","1.022","0.105"
"1681223273.058","1.024","0.102"
"1681223273.108","1.024","0.104"
"1681223273.158","1.020","0.101"
"1681223273.208","1.021","0.104"
"1681223273.258","1.021","0.101"
"1681223273.308","1.025","0.103"
"1681223273.358","1.024","0.102"
"1681223273.408","1.022","0.102"
"1681223273.458","1.022","0.106"
"1681223273.508","1.019","0.106"
"1681223273.558","1.022","0.105"
"1681223273.608","1.021","0.105"
"1681223273.658","1.020","0.107"
"1681223273.708","1.023","0.101"
"1681223273.758","1.020","0.101"
"1681223273.808","1.018","0.097"
"1681223273.858","1.025","0.104"
"1681223273.908","1.021","0.099"
"1681223273.958","1.023","0.102"
"1681223274.008","1.023","0.103"
"1681223274.058","1.025","0.102"
"1681223274.108","1.022","0.102"
"1681223274.158","1.025","0.102"
"1681223274.208","1.020","0.102"
"1681223274.258","1.021","0.102"
"1681223274.308","1.022","0.104"
"1681223274.358","1.021","0.104"
"1681223274.408","1.022","0.102"
"1681223274.458","1.030","0.103"
"1681223274.508","1.026","0.102"
"1681223274.558","1.023","0.103"
"1681223274.608","1.024","0.102"
"1681223274.658","1.022","0.103"
"1681223274.708","1.022","0.102"
"1681223274.758","1.024","0.098"
"1681223274.808","1.021","0.104"
"1681223274.858","1.020","0.102"
"1681223274.908","1.022","0.104"
"1681223274.958","1.022","0.102"
"1681223275.008","1.023","0.098"
"1681223275.058","1.019","0.101"
"1681223275.108","1.021","0.099"
"1681223275.158","1.021","0.099"
"1681223275.208","1.021","0.099"
"1681223275.258","1.022","0.101"
"1681223275.308","1.022","0.100"
"1681223275.358","1.022","0.101"
"1681223275.408","1.020","0.103"
"1681223275.458","1.022","0.101"
"1681223275.508","1.023","0.101"
"1681223275.558","1.020","0.100"
"1681223275.608","1.020","0.101"
"1681223275.658","1.022","0.102"
"1681223275.708","1.023","0.100"
"1681223275.758","1.021","0.104"
"1681223275.808","1.024","0.103"
"1681223275.858","1.027","0.097"
"1681223275.908","1.023","0.099"
"1681223275.958","1.023","0.100"
"1681223276.008","1.021","0.102"
"1681223276.058","1.023","0.103"
"1681223276.108","1.019","0.100"
"1681223276.158","1.022","0.104"
"1681223276.208","1.023","0.100"
"1681223276.258","1.020","0.103"
"1681223276.308","1.023","0.101"
"1681223276.358","1.021","0.101"
"1681223276.408","1.022","0.102"
"1681223276.458","1.020","0.103"
"1681223276.508","1.022","0.102"
"1681223276.558","1.023","0.101"
"1681223276.608","1.021","0.099"
"1681223276.658","1.022","0.106"
"1681223276.708","1.020","0.099"
"1681223276.758","1.022","0.103"
"1681223276.808","1.022","0.103"
"1681223276.858","1.021","0.104"
"1681223276.908","1.020","0.100"
"1681223276.958","1.023","0.104"
"1681223277.008","1.021","0.105"
"1681223277.058","1.020","0.106"
"1681223277.108","1.023","0.101"
"1681223277.158","1.021","0.101"
"1681223277.208","1.022","0.105"
"1681223277.258","1.023","0.104"
"1681223277.308","1.018","0.102"
"1681223277.358","1.022","0.100"
"1681223277.408","1.019","0.102"
"1681223277.458","1.023","0.103"
"1681223277.508","1.020","0.103"
"1681223277.558","1.022","0.103"
"1681223277.608","1.025","0.100"
"1681223277.658","1.022","0.101"
"1681223277.708","1.021","0.104"
"1681223277.758","1.022","0.104"
"1681223277.808","1.023","0.105"
"1681223277.858","1.025","0.107"
"1681223277.908","1.028","0.093"
"1681223277.958","1.023","0.102"
"1681223278.008","1.020","0.103"
"1681223278.058","1.021","0.104"
"1681223278.108","1.021","0.103"
"1681223278.158","1.022","0.103"
"1681223278.208","1.024","0.102"
"1681223278.258","1.024","0.101"
"1681223278.308","1.022","0.098"
"1681223278.358","1.025","0.103"
"1681223278.408","1.022","0.104"
"1681223278.458","1.020","0.100"
"1681223278.508","1.023","0.101"
"1681223278.558","1.021","0.099"
"1681223278.608","1.019","0.101"
"1681223278.658","1.021","0.101"
"1681223278.708","1.023","0.102"
"1681223278.758","1.022","0.102"
"1681223278.808","1.019","0.102"
"1681223278.858","1.021","0.101"
"1681223278.908","1.020","0.099"
"1681223278.958","1.021","0.099"
"1681223279.008","1.022","0.102"
"1681223279.058","1.025","0.101"
"1681223279.108","1.023","0.100"
"1681223279.158","1.023","0.104"
"1681223279.208","1.021","0.102"
"1681223279.258","1.023","0.103"
"1681223279.308","1.019","0.104"
"1681223279.358","1.020","0.101"
"1681223279.408","1.019","0.106"
"1681223279.458","1.022","0.100"
"1681223279.508","1.021","0.100"
"1681223279.558","1.023","0.103"
"1681223279.608","1.022","0.102"
"1681223279.658","1.022","0.101"
"1681223279.708","1.023","0.102"
"1681223279.758","1.026","0.103"
"1681223279.808","1.021","0.100"
"1681223279.858","1.022","0.105"
"1681223279.908","1.022","0.100"
"1681223279.958","1.031","0.115"
"1681223280.008","1.024","0.099"
"1681223280.058","1.023","0.102"
"1681223280.108","1.021","0.104"
"1681223280.158","1.020","0.099"
"1681223280.208","1.017","0.099"
"1681223280.258","1.022","0.101"
"1681223280.308","1.024","0.101"
"1681223280.358","1.023","0.102"
"1681223280.408","1.022","0.098"
"1681223280.458","1.025","0.098"
"1681223280.508","1.025","0.104"
"1681223280.558","1.023","0.104"
"1681223280.608","1.025","0.105"
"1681223280.658","1.023","0.092"
"1681223280.708","1.022","0.105"
"1681223280.758","1.023","0.101"
"1681223280.808","1.025","0.103"
"1681223280.858","1.020","0.118"
"1681223280.908","1.022","0.102"
"1681223280.958","1.019","0.100"
"1681223281.008","1.024","0.120"
"1681223281.058","1.021","0.096"
"1681223281.108","1.024","0.100"
"1681223281.158","1.020","0.112"
"1681223281.208","1.021","0.107"
"1681223281.258","1.022","0.107"
"1681223281.308","1.022","0.106"
"1681223281.358","1.021","0.099"
"1681223281.408","1.022","0.103"
"1681223281.458","1.021","0.102"
"1681223281.508","1.021","0.097"
"1681223281.558","1.021","0.089"
"1681223281.608","1.024","0.097"
"1681223281.658","1.025","0.113"
"1681223281.708","1.023","0.097"
"1681223281.758","1.019","0.102"
"1681223281.808","1.021","0.092"
"1681223281.858","1.023","0.096"
"1681223281.908","1.022","0.110"
"1681223281.958","1.023","0.107"
"1681223282.008","1.023","0.105"
"1681223282.058","1.024","0.098"
"1681223282.108","1.022","0.106"
"1681223282.158","1.023","0.082"
"1681223282.208","1.024","0.103"
"1681223282.258","1.020","0.100"
"1681223282.308","1.024","0.109"
"1681223282.358","1.022","0.098"
"1681223282.408","1.020","0.101"
"1681223282.458","1.024","0.109"
"1681223282.508","1.018","0.078"
"1681223282.558","1.019","0.094"
"1681223282.608","1.021","0.107"
"1681223282.658","1.020","0.103"
"1681223282.708","1.025","0.104"
"1681223282.758","1.024","0.099"
"1681223282.808","1.022","0.106"
"1681223282.858","1.022","0.102"
"1681223282.908","1.021","0.105"
"1681223282.958","1.020","0.072"
"1681223283.008","1.024","0.104"
"1681223283.058","1.024","0.109"
"1681223283.108","1.024","0.121"
"1681223283.158","1.022","0.096"
"1681223283.208","1.025","0.095"
"1681223283.258","1.023","0.106"
"1681223283.308","1.023","0.104"
"1681223283.358","1.023","0.112"
"1681223283.408","1.023","0.090"
"1681223283.458","1.022","0.100"
"1681223283.508","1.023","0.100"
"1681223283.558","1.023","0.091"
"1681223283.608","1.024","0.103"
"1681223283.658","1.022","0.083"
"1681223283.708","1.022","0.093"
"1681223283.758","1.024","0.091"
"1681223283.808","1.025","0.092"
"1681223283.858","1.020","0.096"
"1681223283.908","1.023","0.096"
"1681223283.958","1.017","0.095"
"1681223284.008","1.021","0.108"
"1681223284.058","1.022","0.098"
"1681223284.108","1.023","0.085"
"1681223284.158","1.023","0.079"
"1681223284.208","1.023","0.100"
"1681223284.258","1.022","0.082"
"1681223284.308","1.021","0.105"
"1681223284.358","1.020","0.102"
"1681223284.408","1.021","0.088"
"1681223284.458","1.022","0.094"
"1681223284.508","1.023","0.069"
"1681223284.558","1.018","0.114"
"1681223284.608","1.020","0.085"
"1681223284.658","1.021","0.092"
"1681223284.708","1.024","0.142"
"1681223284.758","1.020","0.136"
"1681223284.808","1.023","0.053"
"1681223284.858","1.022","0.123"
"1681223284.908","1.022","0.129"
"1681223284.958","1.023","0.088"
"1681223285.008","1.022","0.095"
"1681223285.058","1.022","0.110"
"1681223285.108","1.021","0.083"
"1681223285.158","1.023","0.133"
"1681223285.208","1.022","0.134"
"1681223285.258","1.021","0.101"
"1681223285.308","1.020","0.124"
"1681223285.358","1.023","0.115"
"1681223285.408","1.021","0.091"
"1681223285.458","1.021","0.106"
"1681223285.508","1.023","0.114"
"1681223285.558","1.021","0.117"
"1681223285.608","1.021","0.082"
"1681223285.658","1.021","0.088"
"1681223285.708","1.024","0.106"
"1681223285.758","1.022","0.114"
"1681223285.808","1.024","0.094"
"1681223285.858","1.022","0.104"
"1681223285.908","1.023","0.113"
"1681223285.958","1.025","0.106"
"1681223286.008","1.023","0.109"
"1681223286.058","1.019","0.095"
"1681223286.108","1.023","0.095"
"1681223286.158","1.024","0.095"
"1681223286.208","1.021","0.124"
"1681223286.258","1.021","0.116"
"1681223286.308","1.021","0.097"
"1681223286.358","1.026","0.104"
"1681223286.408","1.023","0.095"
"1681223286.458","1.021","0.090"
"1681223286.508","1.021","0.094"
"1681223286.558","1.021","0.120"
"1681223286.608","1.021","0.098"
"1681223286.658","1.019","0.096"
"1681223286.708","1.022","0.106"
"1681223286.758","1.023","0.109"
"1681223286.808","1.021","0.108"
"1681223286.858","1.023","0.101"
"1681223286.908","1.022","0.101"
"1681223286.958","1.020","0.112"
"1681223287.008","1.023","0.112"
"1681223287.058","1.022","0.098"
"1681223287.108","1.023","0.111"
"1681223287.158","1.024","0.103"
"1681223287.208","1.022","0.101"
"1681223287.258","1.025","0.092"
"1681223287.308","1.019","0.098"
"1681223287.358","1.026","0.098"
"1681223287.408","1.020","0.099"
"1681223287.458","1.024","0.098"
"1681223287.508","1.022","0.103"
"1681223287.558","1.022","0.109"
"1681223287.608","1.020","0.109"
"1681223287.658","1.023","0.105"
"1681223287.708","1.020","0.102"
"1681223287.758","1.022","0.100"
"1681223287.808","1.022","0.094"
"1681223287.858","1.020","0.103"
"1681223287.908","1.023","0.095"
"1681223287.958","1.021","0.101"
"1681223288.008","1.023","0.101"
"1681223288.058","1.022","0.101"
"1681223288.108","1.023","0.103"
"1681223288.158","1.019","0.101"
"1681223288.208","1.021","0.103"
"1681223288.258","1.023","0.101"
"1681223288.308","1.022","0.102"
"1681223288.358","1.023","0.103"
"1681223288.408","1.021","0.103"
"1681223288.458","1.023","0.102"
"1681223288.508","1.021","0.100"
"1681223288.558","1.022","0.097"
"1681223288.608","1.024","0.100"
"1681223288.658","1.023","0.101"
"1681223288.708","1.023","0.101"
"1681223288.758","1.023","0.098"
"1681223288.808","1.023","0.099"
"1681223288.858","1.022","0.101"
"1681223288.908","1.029","0.100"
"1681223288.958","1.023","0.102"
"1681223289.008","1.023","0.100"
"1681223289.058","1.023","0.102"
"1681223289.108","1.023","0.103"
"1681223289.158","1.022","0.102"
"1681223289.208","1.023","0.100"
"1681223289.258","1.022","0.102"
"1681223289.308","1.023","0.104"
"1681223289.358","1.024","0.104"
"1681223289.408","1.025","0.104"
"1681223289.458","1.023","0.103"
"1681223289.508","1.021","0.100"
"1681223289.558","1.026","0.102"
"1681223289.608","1.024","0.101"
"1681223289.658","1.023","0.102"
"1681223289.708","1.023","0.100"
"1681223289.758","1.022","0.102"
"1681223289.808","1.025","0.099"
"1681223289.858","1.021","0.101"
"1681223289.908","1.020","0.099"
"1681223289.958","1.019","0.101"
"1681223290.008","1.022","0.101"
"1681223290.058","1.020","0.103"
"1681223290.108","1.020","0.102"
"1681223290.158","1.022","0.101"
"1681223290.208","1.022","0.102"
"1681223290.258","1.023","0.096"
"1681223290.308","1.023","0.101"
"1681223290.358","1.023","0.103"
"1681223290.408","1.019","0.100"
"1681223290.458","1.021","0.101"
"1681223290.508","1.022","0.101"
"1681223290.558","1.020","0.100"
"1681223290.608","1.021","0.103"
"1681223290.658","1.018","0.103"
"1681223290.708","1.019","0.099"
"1681223290.758","1.020","0.098"
"1681223290.808","1.020","0.100"
"1681223290.858","1.021","0.099"
"1681223290.908","1.021","0.102"
"1681223290.958","1.029","0.103"
"1681223291.008","1.019","0.104"
"1681223291.058","1.022","0.100"
"1681223291.108","1.019","0.101"
"1681223291.158","1.023","0.101"
"1681223291.208","1.019","0.102"
"1681223291.258","1.020","0.100"
"1681223291.308","1.021","0.104"
"1681223291.358","1.020","0.103"
"1681223291.408","1.017","0.104"
"1681223291.458","1.021","0.104"
"1681223291.508","1.024","0.101"
"1681223291.558","1.023","0.099"
"1681223291.608","1.022","0.101"
"1681223291.658","1.020","0.101"
"1681223291.708","1.019","0.100"
"1681223291.758","1.018","0.100"
"1681223291.808","1.020","0.099"
"1681223291.858","1.023","0.100"
"1681223291.908","1.021","0.099"
"1681223291.958","1.021","0.100"
"1681223292.008","1.022","0.100"
"1681223292.058","1.021","0.100"
"1681223292.108","1.021","0.100"
"1681223292.158","1.024","0.100"
"1681223292.208","1.021","0.099"
"1681223292.258","1.021","0.100"
"1681223292.308","1.021","0.098"
"1681223292.358","1.020","0.101"
"1681223292.408","1.025","0.102"
"1681223292.458","1.021","0.093"
"1681223292.508","1.020","0.111"
"1681223292.558","1.020","0.113"
"1681223292.608","1.019","0.102"
"1681223292.658","1.021","0.103"
"1681223292.708","1.020","0.099"
"1681223292.758","1.022","0.107"
"1681223292.808","1.021","0.105"
"1681223292.858","1.018","0.105"
"1681223292.908","1.024","0.096"
"1681223292.958","1.019","0.106"
"1681223293.008","1.019","0.097"
"1681223293.058","1.024","0.103"
"1681223293.108","1.020","0.096"
"1681223293.158","1.020","0.100"
"1681223293.208","1.023","0.093"
"1681223293.258","1.022","0.099"
"1681223293.308","1.021","0.100"
"1681223293.358","1.020","0.096"
"1681223293.408","1.021","0.103"
"1681223293.458","1.020","0.096"
"1681223293.508","1.019","0.105"
"1681223293.558","1.022","0.100"
"1681223293.608","1.019","0.099"
"1681223293.658","1.019","0.099"
"1681223293.708","1.020","0.100"
"1681223293.758","1.019","0.100"
"1681223293.808","1.023","0.100"
"1681223293.858","1.021","0.101"
"1681223293.908","1.021","0.099"
"1681223293.958","1.021","0.101"
"1681223294.008","1.022","0.101"
"1681223294.058","1.021","0.099"
"1681223294.108","1.022","0.101"
"1681223294.158","1.020","0.100"
"1681223294.208","1.020","0.103"
"1681223294.258","1.021","0.103"
"1681223294.308","1.021","0.104"
"1681223294.358","1.021","0.104"
"1681223294.408","1.022","0.101"
"1681223294.458","1.021","0.102"
"1681223294.508","1.022","0.104"
"1681223294.558","1.021","0.100"
"1681223294.608","1.023","0.102"
"1681223294.658","1.023","0.100"
"1681223294.708","1.022","0.103"
"1681223294.758","1.023","0.099"
"1681223294.808","1.020","0.095"
"1681223294.858","1.019","0.100"
"1681223294.908","1.023","0.100"
"1681223294.958","1.019","0.102"
"1681223295.008","1.021","0.098"
"1681223295.058","1.022","0.098"
"1681223295.108","1.023","0.103"
"1681223295.158","1.023","0.102"
"1681223295.208","1.021","0.100"
"1681223295.258","1.023","0.099"
"1681223295.308","1.027","0.103"
"1681223295.358","1.020","0.101"
"1681223295.408","1.017","0.097"
"1681223295.458","1.021","0.099"
"1681223295.508","1.023","0.098"
"1681223295.558","1.021","0.103"
"1681223295.608","1.022","0.099"
"1681223295.658","1.021","0.102"
"1681223295.708","1.023","0.103"
"1681223295.758","1.021","0.100"
"1681223295.808","1.017","0.095"
"1681223295.858","1.018","0.099"
"1681223295.908","1.018","0.101"
"1681223295.958","1.021","0.100"
"1681223296.008","1.020","0.102"
"1681223296.058","1.023","0.101"
"1681223296.108","1.019","0.104"
"1681223296.158","1.018","0.101"
"1681223296.208","1.018","0.100"
"1681223296.258","1.021","0.102"
"1681223296.308","1.022","0.102"
"1681223296.358","1.020","0.100"
"1681223296.408","1.022","0.099"
"1681223296.458","1.022","0.101"
"1681223296.508","1.022","0.103"
"1681223296.558","1.022","0.100"
"1681223296.608","1.021","0.101"
"1681223296.658","1.024","0.103"
"1681223296.708","1.021","0.101"
"1681223296.758","1.022","0.100"
"1681223296.808","1.022","0.100"
"1681223296.858","1.021","0.099"
"1681223296.908","1.022","0.104"
"1681223296.958","1.025","0.101"
"1681223297.008","1.021","0.104"
"1681223297.058","1.021","0.102"
"1681223297.108","1.022","0.099"
"1681223297.158","1.022","0.102"
"1681223297.208","1.020","0.104"
"1681223297.258","1.023","0.102"
"1681223297.308","1.022","0.102"
"1681223297.358","1.021","0.104"
"1681223297.408","1.018","0.102"
"1681223297.458","1.025","0.100"
"1681223297.508","1.022","0.100"
"1681223297.558","1.023","0.104"
"1681223297.608","1.022","0.099"
"1681223297.658","1.023","0.101"
"1681223297.708","1.022","0.105"
"1681223297.758","1.023","0.099"
"1681223297.808","1.022","0.113"
"1681223297.858","1.020","0.105"
"1681223297.908","1.021","0.087"
"1681223297.958","1.023","0.103"
"1681223298.008","1.023","0.101"
"1681223298.058","1.025","0.085"
"1681223298.108","1.020","0.085"
"1681223298.158","1.023","0.109"
"1681223298.208","1.024","0.111"
"1681223298.258","1.019","0.099"
"1681223298.308","1.022","0.105"
"1681223298.358","1.019","0.091"
"1681223298.408","1.022","0.111"
"1681223298.458","1.022","0.088"
"1681223298.508","1.021","0.104"
"1681223298.558","1.021","0.094"
"1681223298.608","1.020","0.112"
"1681223298.658","1.020","0.078"
"1681223298.708","1.021","0.112"
"1681223298.758","1.020","0.099"
"1681223298.808","1.023","0.107"
"1681223298.858","1.019","0.100"
"1681223298.908","1.022","0.097"
"1681223298.958","1.022","0.095"
"1681223299.008","1.709","0.110"
"1681223299.058","2.456","0.124"
"1681223299.108","2.456","0.121"
"1681223299.158","2.455","0.114"
"1681223299.208","2.454","0.094"
"1681223299.258","2.456","0.100"
"1681223299.308","2.456","0.101"
"1681223299.358","2.458","0.117"
"1681223299.408","2.456","0.098"
"1681223299.458","2.453","0.099"
"1681223299.508","2.455","0.094"
"1681223299.558","2.458","0.101"
"1681223299.608","2.456","0.114"
"1681223299.658","2.455","0.105"
"1681223299.708","1.154","0.066"
"1681223299.758","1.020","0.095"
"1681223299.808","1.020","0.063"
"1681223299.858","1.022","0.116"
"1681223299.908","1.019","0.143"
"1681223299.958","1.023","0.104"
"1681223300.008","1.022","8.162"
"1681223300.058","1.022","8.186"
"1681223300.108","1.021","8.187"
"1681223300.158","1.019","8.186"
"1681223300.208","1.019","8.181"
"1681223300.258","1.023","8.177"
"1681223300.308","1.021","8.172"
"1681223300.358","1.020","8.146"
"1681223300.408","1.021","8.056"
"1681223300.458","1.017","8.008"
"1681223300.508","1.024","8.039"
"1681223300.558","1.017","7.313"
"1681223300.608","1.020","0.089"
"1681223300.658","1.020","0.110"
"1681223300.708","1.023","0.103"
"1681223300.758","1.019","0.096"
"1681223300.808","1.023","0.115"
"1681223300.858","1.018","0.111"
"1681223300.908","1.022","0.100"
"1681223300.958","1.019","0.095"
"1681223301.008","1.019","0.110"
"1681223301.058","1.020","0.082"
"1681223301.108","1.021","0.095"
"1681223301.158","1.023","0.113"
"1681223301.208","1.021","0.098"
"1681223301.258","1.019","0.061"
"1681223301.308","1.021","0.116"
"1681223301.358","1.021","0.113"
"1681223301.408","1.022","0.079"
"1681223301.458","1.019","0.093"
"1681223301.508","1.021","0.107"
"1681223301.558","1.023","0.104"
"1681223301.608","1.021","0.077"
"1681223301.658","1.021","0.111"
"1681223301.708","1.024","0.109"
"1681223301.758","1.024","0.120"
"1681223301.808","1.022","0.100"
"1681223301.858","1.021","0.105"
"1681223301.908","1.023","0.091"
"1681223301.958","1.018","0.121"
"1681223302.008","1.023","0.070"
"1681223302.058","1.021","0.110"
"1681223302.108","1.018","0.088"
"1681223302.158","1.021","0.101"
"1681223302.208","1.021","0.088"
"1681223302.258","1.020","0.104"
"1681223302.308","1.020","0.043"
"1681223302.358","1.019","0.096"
"1681223302.408","1.022","0.104"
"1681223302.458","1.021","0.126"
"1681223302.508","1.022","0.102"
"1681223302.558","1.020","0.106"
"1681223302.608","1.023","0.126"
"1681223302.658","1.025","0.128"
"1681223302.708","1.023","0.089"
"1681223302.758","1.023","0.116"
