,Channel A Last (V),Channel B Last (V)
1670339115,1.009,0.066
1670339115,1.009,0.044
1670339115,1.009,0.075
1670339115,1.014,0.115
1670339115,1.009,0.079
1670339115,1.012,0.057
1670339115,1.007,0.045
1670339115,1.009,0.077
1670339115,1.009,0.046
1670339115,1.013,0.11
1670339115,1.01,0.079
1670339115,1.009,0.047
1670339115,1.009,0.074
1670339115,1.012,0.097
1670339115,1.01,0.084
1670339115,1.009,0.111
1670339115,1.01,0.079
1670339115,1.008,0.041
1670339115,1.014,0.079
1670339116,1.011,0.108
1670339116,1.014,0.058
1670339116,1.015,0.087
1670339116,1.014,0.13
1670339116,1.012,0.092
1670339116,1.01,0.028
1670339116,1.009,0.075
1670339116,1.014,0.064
1670339116,1.015,0.097
1670339116,1.012,0.072
1670339116,1.01,0.046
1670339116,1.013,0.07
1670339116,1.007,0.059
1670339116,1.011,0.082
1670339116,1.01,0.077
1670339116,1.01,0.079
1670339116,1.009,0.127
1670339116,1.008,0.092
1670339116,1.01,0.087
1670339116,1.01,0.08
1670339117,1.013,0.09
1670339117,1.009,0.068
1670339117,1.011,0.082
1670339117,1.008,0.071
1670339117,1.012,0.066
1670339117,1.007,0.084
1670339117,1.008,0.068
1670339117,1.008,0.076
1670339117,1.009,0.081
1670339117,1.01,0.07
1670339117,1.01,0.088
1670339117,1.013,0.098
1670339117,1.013,0.11
1670339117,1.011,0.076
1670339117,1.009,0.083
1670339117,1.01,0.076
1670339117,1.011,0.074
1670339117,1.01,0.068
1670339117,1.012,0.074
1670339117,1.006,0.06
1670339118,1.012,0.07
1670339118,1.009,0.068
1670339118,1.011,0.061
1670339118,1.012,0.075
1670339118,1.011,0.061
1670339118,1.009,0.092
1670339118,1.009,0.078
1670339118,1.01,0.092
1670339118,1.01,0.075
1670339118,1.008,0.105
1670339118,1.008,0.07
1670339118,1.011,0.091
1670339118,1.013,0.082
1670339118,1.012,0.084
1670339118,1.013,0.071
1670339118,1.01,0.089
1670339118,1.008,0.074
1670339118,1.01,0.078
1670339118,1.014,0.067
1670339118,1.007,0.073
1670339119,1.01,0.076
1670339119,1.008,0.078
1670339119,1.009,0.082
1670339119,1.007,0.08
1670339119,1.013,0.08
1670339119,1.011,0.077
1670339119,1.013,0.091
1670339119,1.012,0.084
1670339119,1.011,0.081
1670339119,1.009,0.081
1670339119,1.007,0.083
1670339119,1.006,0.075
1670339119,1.01,0.071
1670339119,1.01,0.084
1670339119,1.011,0.077
1670339119,1.013,0.074
1670339119,1.01,0.081
1670339119,1.014,0.089
1670339119,1.012,0.086
1670339119,1.008,0.083
1670339120,1.007,0.088
1670339120,1.008,0.077
1670339120,1.009,0.083
1670339120,1.014,0.077
1670339120,1.014,0.081
1670339120,1.009,0.078
1670339120,1.008,0.085
1670339120,1.011,0.083
1670339120,1.01,0.083
1670339120,1.009,0.082
1670339120,1.011,0.076
1670339120,1.01,0.073
1670339120,1.012,0.08
1670339120,1.006,0.073
1670339120,1.011,0.081
1670339120,1.012,0.086
1670339120,1.009,0.09
1670339120,1.016,0.074
1670339120,1.009,0.079
1670339120,1.009,0.087
1670339121,1.011,0.079
1670339121,1.011,0.08
1670339121,1.009,0.078
1670339121,1.011,0.077
1670339121,1.007,0.085
1670339121,1.011,0.079
1670339121,1.013,0.084
1670339121,1.009,0.076
1670339121,1.01,0.078
1670339121,1.011,0.073
1670339121,1.01,0.084
1670339121,1.01,0.079
1670339121,1.01,0.083
1670339121,1.009,0.077
1670339121,1.011,0.082
1670339121,1.009,0.082
1670339121,1.013,0.078
1670339121,1.011,0.085
1670339121,1.009,0.077
1670339121,1.011,0.079
1670339122,1.01,0.074
1670339122,1.009,0.075
1670339122,1.01,0.081
1670339122,1.011,0.085
1670339122,1.008,0.076
1670339122,1.011,0.086
1670339122,1.01,0.077
1670339122,1.013,0.07
1670339122,1.012,0.084
1670339122,1.013,0.079
1670339122,1.011,0.077
1670339122,1.012,0.083
1670339122,1.011,0.078
1670339122,1.01,0.083
1670339122,1.008,0.074
1670339122,1.011,0.072
1670339122,1.011,0.075
1670339122,1.012,0.079
1670339122,1.009,0.078
1670339122,1.008,0.079
1670339123,1.009,0.072
1670339123,1.011,0.076
1670339123,1.011,0.086
1670339123,1.013,0.072
1670339123,1.012,0.076
1670339123,1.012,0.084
1670339123,1.009,0.076
1670339123,1.013,0.077
1670339123,1.012,0.077
1670339123,1.01,0.074
1670339123,1.013,0.074
1670339123,1.011,0.073
1670339123,1.012,0.079
1670339123,1.011,0.079
1670339123,1.008,0.078
1670339123,1.01,0.079
1670339123,1.008,0.077
1670339123,1.009,0.068
1670339123,1.007,0.089
1670339123,1.01,0.086
1670339124,1.008,0.09
1670339124,1.011,0.085
1670339124,1.013,0.077
1670339124,1.006,0.106
1670339124,1.011,0.082
1670339124,1.012,0.079
1670339124,1.01,0.089
1670339124,1.009,0.077
1670339124,1.013,0.09
1670339124,1.01,0.084
1670339124,1.01,0.074
1670339124,1.008,0.075
1670339124,1.012,0.077
1670339124,1.013,0.081
1670339124,1.013,0.077
1670339124,1.01,0.086
1670339124,1.01,0.075
1670339124,1.011,0.077
1670339124,1.009,0.071
1670339124,1.01,0.085
1670339125,1.013,0.082
1670339125,1.009,0.078
1670339125,1.012,0.075
1670339125,1.01,0.077
1670339125,1.009,0.079
1670339125,1.009,0.082
1670339125,1.012,0.072
1670339125,1.008,0.079
1670339125,1.007,0.079
1670339125,1.011,0.082
1670339125,1.011,0.088
1670339125,1.01,0.082
1670339125,1.012,0.081
1670339125,1.011,0.073
1670339125,1.01,0.078
1670339125,1.01,0.076
1670339125,1.009,0.088
1670339125,1.008,0.086
1670339125,1.01,0.089
1670339125,1.011,0.07
1670339126,1.011,0.082
1670339126,1.011,0.082
1670339126,1.007,0.082
1670339126,1.01,0.072
1670339126,1.008,0.081
1670339126,1.008,0.086
1670339126,1.01,0.084
1670339126,1.012,0.084
1670339126,1.01,0.077
1670339126,1.011,0.083
1670339126,1.014,0.083
1670339126,1.012,0.08
1670339126,1.01,0.084
1670339126,1.008,0.076
1670339126,1.009,0.083
1670339126,1.013,0.081
1670339126,1.011,0.074
1670339126,1.011,0.083
1670339126,2.009,0.077
1670339126,2.441,0.084
1670339127,2.445,0.079
1670339127,2.445,0.081
1670339127,2.443,0.073
1670339127,2.445,0.075
1670339127,2.446,0.088
1670339127,2.442,0.077
1670339127,2.444,0.078
1670339127,2.445,0.072
1670339127,2.445,0.083
1670339127,2.445,0.077
1670339127,2.443,0.083
1670339127,2.042,0.074
1670339127,1.011,0.079
1670339127,1.012,0.076
1670339127,1.012,0.084
1670339127,1.012,0.084
1670339127,1.013,0.084
1670339127,1.012,0.083
1670339127,1.01,0.075
1670339127,1.011,0.722
1670339128,1.008,8.176
1670339128,1.008,8.18
1670339128,1.008,8.186
1670339128,1.005,8.18
1670339128,1.009,8.171
1670339128,1.004,8.184
1670339128,1.009,8.169
1670339128,1.002,8.179
1670339128,1.01,8.176
1670339128,1.011,2.509
1670339128,1.01,0.076
1670339128,1.01,0.082
1670339128,1.01,0.075
1670339128,1.011,0.081
1670339128,1.007,0.079
1670339128,1.011,0.081
1670339128,1.01,0.083
1670339128,1.008,0.075
1670339128,1.009,0.087
1670339128,1.01,0.081
1670339129,1.009,0.084
1670339129,1.009,0.081
1670339129,1.012,0.081
1670339129,1.011,0.08
1670339129,1.01,0.085
1670339129,1.014,0.079
1670339129,1.013,0.088
1670339129,1.009,0.09
1670339129,1.011,0.08
1670339129,1.009,0.076
1670339129,1.009,0.079
1670339129,1.008,0.079
1670339129,1.013,0.089
1670339129,1.01,0.078
1670339129,1.006,0.08
1670339129,1.011,0.086
1670339129,1.006,0.082
1670339129,1.012,0.083
1670339129,1.008,0.079
1670339129,1.01,0.078
1670339130,1.011,0.09
1670339130,1.01,0.097
1670339130,1.01,0.085
1670339130,1.012,0.078
1670339130,1.007,0.098
1670339130,1.01,0.066
1670339130,1.008,0.082
1670339130,1.01,0.092
1670339130,1.009,0.098
1670339130,1.012,0.078
1670339130,1.01,0.074
1670339130,1.011,0.069
1670339130,1.011,0.084
1670339130,1.012,0.054
1670339130,1.009,0.087
1670339130,1.015,0.09
1670339130,1.008,0.076
1670339130,1.013,0.095
1670339130,1.01,0.081
1670339130,1.011,0.07
1670339131,1.013,0.093
1670339131,1.01,0.064
1670339131,1.011,0.075
1670339131,1.011,0.083
1670339131,1.011,0.098
1670339131,1.01,0.087
1670339131,1.009,0.059
1670339131,1.011,0.09
1670339131,1.011,0.096
1670339131,1.016,0.066
1670339131,1.011,0.095
1670339131,1.008,0.114
1670339131,1.01,0.045
1670339131,1.01,0.066
1670339131,1.013,0.072
1670339131,1.012,0.102
1670339131,1.012,0.082
1670339131,1.014,0.109
1670339131,1.01,0.068
1670339131,1.011,0.067
1670339132,1.01,0.092
1670339132,1.01,0.1
1670339132,1.011,0.091
1670339132,1.01,0.104
1670339132,1.012,0.112
1670339132,1.011,0.102
1670339132,1.012,0.082
1670339132,1.011,0.09
1670339132,1.012,0.071
1670339132,1.013,0.078
1670339132,1.014,0.086
1670339132,1.01,0.093
1670339132,1.011,0.083
1670339132,1.011,0.114
1670339132,1.011,0.093
1670339132,1.01,0.092
1670339132,1.009,0.071
1670339132,1.01,0.07
1670339132,1.01,0.067
1670339132,1.011,0.073
1670339133,1.007,0.061
1670339133,1.013,0.079
1670339133,1.013,0.049
1670339133,1.017,0.077
1670339133,1.011,0.063
1670339133,2.212,0.092
1670339133,2.446,0.038
1670339133,2.443,0.054
1670339133,2.445,0.111
1670339133,2.446,0.098
1670339133,2.444,0.087
1670339133,2.442,0.065
1670339133,2.441,0.07
1670339133,2.445,0.061
1670339133,2.443,0.047
1670339133,2.442,0.069
1670339133,2.444,0.077
1670339133,2.442,0.068
1670339133,2.443,0.045
1670339133,2.296,0.069
1670339134,1.008,0.01
1670339134,1.008,0.065
1670339134,1.008,0.059
1670339134,1.016,0.118
1670339134,1.007,0.081
1670339134,1.012,7.869
1670339134,1.01,8.178
1670339134,1.01,8.18
1670339134,1.01,8.183
1670339134,1.006,8.182
1670339134,1.008,8.172
1670339134,1.013,8.187
1670339134,1.01,8.182
1670339134,1.012,8.18
1670339134,1.008,8.178
1670339134,1.006,8.183
1670339134,1.008,8.18
1670339134,1.014,2.353
1670339134,1.009,0.055
1670339134,1.007,0.06
1670339135,1.014,0.097
1670339135,1.011,0.093
1670339135,1.011,0.096
1670339135,1.01,0.031
1670339135,1.011,0.047
1670339135,1.014,0.133
1670339135,1.012,0.108
1670339135,1.012,0.069
1670339135,1.01,0.079
1670339135,1.01,0.073
1670339135,1.01,0.069
1670339135,1.014,0.101
1670339135,1.011,0.075
1670339135,1.013,0.1
1670339135,1.013,0.078
1670339135,1.007,0.048
1670339135,1.009,0.09
1670339135,1.01,0.088
1670339135,1.01,0.08
1670339135,1.011,0.094
1670339136,1.01,0.087
1670339136,1.009,0.102
1670339136,1.01,0.076
1670339136,1.008,0.086
1670339136,0.992,0.085
1670339136,1.01,0.061
1670339136,1.009,0.107
1670339136,1.011,0.097
1670339136,1.011,0.086
1670339136,1.009,0.092
1670339136,1.011,0.068
1670339136,1.009,0.082
1670339136,1.01,0.064
1670339136,1.013,0.066
1670339136,1.011,0.087
1670339136,1.009,0.083
1670339136,1.009,0.093
1670339136,1.014,0.08
1670339136,1.011,0.082
1670339136,1.01,0.074
1670339137,1.005,0.08
1670339137,1.011,0.08
1670339137,1.011,0.076
1670339137,1.008,0.076
1670339137,1.007,0.076
1670339137,1.008,0.077
1670339137,1.01,0.077
1670339137,1.01,0.076
1670339137,1.012,0.076
1670339137,1.012,0.073
1670339137,1.01,0.085
1670339137,1.012,0.075
1670339137,1.01,0.083
1670339137,1.012,0.077
1670339137,1.012,0.082
1670339137,1.013,0.082
1670339137,1.009,0.088
1670339137,1.01,0.082
1670339137,1.009,0.084
1670339137,1.01,0.082
1670339138,1.013,0.083
1670339138,1.008,0.08
1670339138,1.012,0.074
1670339138,1.009,0.083
1670339138,1.012,0.075
1670339138,1.011,0.083
1670339138,1.009,0.08
1670339138,1.012,0.08
1670339138,1.012,0.079
1670339138,1.01,0.086
1670339138,1.008,0.079
1670339138,1.01,0.081
1670339138,1.008,0.084
1670339138,1.009,0.08
1670339138,1.01,0.078
1670339138,1.01,0.082
1670339138,1.011,0.068
1670339138,1.009,0.088
1670339138,1.007,0.084
1670339138,1.01,0.072
1670339139,1.007,0.083
1670339139,1.011,0.084
1670339139,1.009,0.078
1670339139,1.01,0.079
1670339139,1.01,0.077
1670339139,1.014,0.084
1670339139,1.01,0.08
1670339139,1.01,0.084
1670339139,1.008,0.083
1670339139,1.007,0.084
1670339139,1.012,0.084
1670339139,1.012,0.076
1670339139,1.012,0.074
1670339139,1.009,0.083
1670339139,1.008,0.084
1670339139,1.009,0.076
1670339139,1.013,0.067
1670339139,1.009,0.081
1670339139,1.008,0.083
1670339139,1.013,0.073
1670339140,1.014,0.085
1670339140,1.009,0.088
1670339140,1.009,0.085
1670339140,1.011,0.089
1670339140,1.01,0.08
1670339140,1.008,0.078
1670339140,1.007,0.081
1670339140,1.01,0.084
1670339140,1.005,0.082
1670339140,1.008,0.078
1670339140,1.013,0.08
1670339140,1.009,0.08
1670339140,1.011,0.077
1670339140,1.01,0.077
1670339140,1.007,0.087
1670339140,1.009,0.078
1670339140,1.013,0.077
1670339140,1.011,0.08
1670339140,1.011,0.086
1670339140,1.01,0.077
1670339141,1.012,0.075
1670339141,1.012,0.084
1670339141,1.011,0.087
1670339141,1.009,0.083
1670339141,1.014,0.081
1670339141,1.008,0.079
1670339141,1.013,0.094
1670339141,1.009,0.087
1670339141,1.008,0.077
1670339141,1.011,0.085
1670339141,1.012,0.08
1670339141,1.011,0.077
1670339141,1.011,0.085
1670339141,1.009,0.076
1670339141,1.011,0.08
1670339141,1.009,0.083
1670339141,1.011,0.082
1670339141,1.01,0.089
1670339141,1.01,0.083
1670339141,1.009,0.079
1670339142,1.01,0.085
1670339142,1.008,0.08
1670339142,1.008,0.086
1670339142,1.009,0.087
1670339142,1.009,0.079
1670339142,1.01,0.075
1670339142,1.008,0.081
1670339142,1.008,0.077
1670339142,1.01,0.083
1670339142,1.011,0.077
1670339142,1.012,0.078
1670339142,1.01,0.082
1670339142,1.012,0.076
1670339142,1.011,0.079
1670339142,1.011,0.081
1670339142,1.014,0.078
1670339142,1.01,0.08
1670339142,1.01,0.078
1670339142,1.008,0.077
1670339142,1.012,0.078
1670339143,1.006,0.079
1670339143,1.011,0.085
1670339143,1.009,0.07
1670339143,1.01,0.088
1670339143,1.007,0.068
1670339143,1.006,0.076
1670339143,1.006,0.072
1670339143,1.012,0.077
1670339143,1.007,0.077
1670339143,1.011,0.079
1670339143,1.009,0.073
1670339143,1.009,0.077
1670339143,1.009,0.075
1670339143,1.013,0.078
1670339143,1.011,0.076
1670339143,1.013,0.077
1670339143,1.011,0.078
1670339143,1.012,0.074
1670339143,1.011,0.081
1670339143,1.006,0.072
1670339144,1.01,0.082
1670339144,1.01,0.074
1670339144,1.01,0.072
1670339144,1.01,0.078
1670339144,1.011,0.074
1670339144,1.012,0.077
1670339144,1.01,0.068
1670339144,1.011,0.088
1670339144,1.011,0.08
1670339144,1.012,0.076
1670339144,1.011,0.08
1670339144,1.009,0.081
1670339144,1.011,0.08
1670339144,1.01,0.076
1670339144,1.008,0.082
1670339144,1.009,0.085
1670339144,1.008,0.084
1670339144,1.008,0.078
1670339144,1.009,0.081
1670339144,1.014,0.08
1670339145,1.01,0.088
1670339145,1.01,0.08
1670339145,1.01,0.081
1670339145,1.009,0.085
1670339145,1.008,0.087
1670339145,1.01,0.079
1670339145,1.012,0.088
1670339145,1.009,0.082
1670339145,1.009,0.076
1670339145,1.012,0.074
1670339145,1.007,0.073
1670339145,1.012,0.08
1670339145,1.008,0.083
1670339145,1.009,0.075
1670339145,1.008,0.081
1670339145,1.008,0.088
1670339145,1.008,0.079
1670339145,1.006,0.074
1670339145,1.011,0.082
1670339145,1.012,0.074
1670339146,1.007,0.082
1670339146,1.01,0.079
1670339146,1.009,0.072
1670339146,1.009,0.08
1670339146,1.011,0.084
1670339146,1.009,0.076
1670339146,1.011,0.08
1670339146,1.013,0.084
1670339146,1.011,0.083
1670339146,1.011,0.084
1670339146,1.009,0.07
1670339146,1.008,0.072
1670339146,1.008,0.077
1670339146,1.01,0.082
1670339146,1.008,0.081
1670339146,1.011,0.081
1670339146,1.008,0.073
1670339146,1.011,0.078
1670339146,1.008,0.079
1670339146,1.009,0.081
1670339147,1.009,0.079
1670339147,1.015,0.079
1670339147,1.01,0.077
1670339147,1.005,0.076
1670339147,1.006,0.088
1670339147,1.011,0.078
1670339147,1.009,0.086
1670339147,1.007,0.086
1670339147,1.009,0.079
1670339147,1.01,0.077
1670339147,1.01,0.084
1670339147,1.008,0.082
1670339147,1.012,0.083
1670339147,1.009,0.089
1670339147,1.013,0.078
1670339147,1.012,0.08
1670339147,1.012,0.08
1670339147,1.009,0.087
1670339147,1.007,0.082
1670339147,1.011,0.078
1670339148,1.012,0.08
1670339148,1.011,0.083
1670339148,1.01,0.088
1670339148,1.009,0.064
1670339148,1.009,0.075
1670339148,1.011,0.089
1670339148,1.009,0.098
1670339148,1.012,0.072
1670339148,1.009,0.078
1670339148,1.011,0.079
1670339148,1.01,0.082
1670339148,1.011,0.098
1670339148,1.01,0.077
1670339148,1.013,0.075
1670339148,1.01,0.083
1670339148,1.009,0.09
1670339148,1.008,0.094
1670339148,1.008,0.065
1670339148,1.01,0.069
1670339148,1.01,0.089
1670339149,1.01,0.122
1670339149,1.009,0.078
1670339149,1.01,0.097
1670339149,1.009,0.086
1670339149,1.013,0.093
1670339149,1.01,0.038
1670339149,1.008,0.06
1670339149,1.012,0.073
1670339149,1.012,0.07
1670339149,1.016,0.11
1670339149,1.012,0.082
1670339149,1.009,0.082
1670339149,1.01,0.078
1670339149,1.008,0.057
1670339149,1.012,0.07
1670339149,1.009,0.082
1670339149,1.01,0.051
1670339149,1.01,0.099
1670339149,1.012,0.11
1670339149,1.01,0.091
1670339150,1.008,0.056
1670339150,1.009,0.072
1670339150,1.011,0.112
1670339150,1.009,0.103
1670339150,1.009,0.105
1670339150,1.009,0.078
1670339150,1.009,0.103
1670339150,1.009,0.064
1670339150,1.011,0.102
1670339150,1.01,0.09
1670339150,1.009,0.073
1670339150,1.014,0.097
1670339150,1.01,0.062
1670339150,1.009,0.129
1670339150,1.008,0.066
1670339150,1.01,0.068
1670339150,1.011,0.086
1670339150,1.009,0.096
1670339150,1.006,0.083
1670339150,1.009,0.096
1670339151,1.009,0.076
1670339151,1.01,0.09
1670339151,1.009,0.079
1670339151,1.01,0.078
1670339151,1.012,0.08
1670339151,1.007,0.081
1670339151,1.008,0.064
1670339151,1.011,0.093
1670339151,1.012,0.087
1670339151,1.013,0.077
1670339151,1.015,0.095
1670339151,1.01,0.079
1670339151,1.011,0.069
1670339151,1.009,0.078
1670339151,1.011,0.066
1670339151,1.012,0.067
1670339151,1.008,0.092
1670339151,1.011,0.086
1670339151,1.009,0.054
1670339151,1.006,0.064
1670339152,1.013,0.1
1670339152,1.013,0.106
1670339152,1.01,0.11
1670339152,1.01,0.066
1670339152,1.013,0.097
1670339152,1.007,0.038
1670339152,1.008,0.032
1670339152,1.011,0.063
1670339152,1.011,0.101
1670339152,1.011,0.067
1670339152,1.011,0.051
1670339152,1.01,0.082
1670339152,1.011,0.061
1670339152,1.013,0.08
1670339152,1.008,0.08
1670339152,1.012,0.06
1670339152,1.011,0.082
1670339152,1.014,0.114
1670339152,1.01,0.1
1670339152,1.009,0.079
1670339153,1.01,0.058
1670339153,1.006,0.054
1670339153,1.01,0.1
1670339153,1.011,0.032
1670339153,1.014,0.059
1670339153,1.01,0.064
1670339153,1.007,0.088
1670339153,1.015,0.013
1670339153,1.009,0.104
1670339153,1.009,0.083
1670339153,1.013,0.12
1670339153,1.01,0.051
1670339153,1.009,0.083
1670339153,1.006,0.063
1670339153,1.007,0.067
1670339153,1.008,0.085
1670339153,1.005,0.062
1670339153,1.006,0.044
1670339153,1.005,0.036
1670339153,1.011,0.082
1670339154,1.011,0.095
1670339154,1.009,0.103
1670339154,1.008,0.05
1670339154,1.008,0.071
1670339154,1.006,0.037
1670339154,1.008,0.048
1670339154,1.007,0.078
1670339154,1.008,0.11
1670339154,1.011,0.078
1670339154,1.01,0.094
1670339154,1.009,0.099
1670339154,1.011,0.075
1670339154,1.009,0.078
1670339154,1.011,0.075
1670339154,1.009,0.073
1670339154,1.009,0.08
1670339154,1.01,0.079
1670339154,1.009,0.059
1670339154,1.011,0.066
1670339154,1.011,0.08
1670339155,1.009,0.088
1670339155,1.01,0.057
1670339155,1.008,0.089
1670339155,1.01,0.056
1670339155,1.012,0.071
1670339155,1.007,0.083
1670339155,1.011,0.076
1670339155,1.01,0.074
1670339155,1.011,0.096
1670339155,1.012,0.086
1670339155,1.007,0.075
1670339155,1.009,0.07
1670339155,1.01,0.095
1670339155,1.011,0.079
1670339155,1.012,0.074
1670339155,1.009,0.076
1670339155,1.01,0.08
1670339155,1.01,0.084
1670339155,1.01,0.078
1670339155,1.013,0.079
1670339156,1.01,0.08
1670339156,1.009,0.072
1670339156,1.011,0.082
1670339156,1.006,0.086
1670339156,1.009,0.073
1670339156,1.009,0.07
1670339156,1.014,0.076
1670339156,1.009,0.079
1670339156,1.009,0.077
1670339156,1.009,0.081
1670339156,1.006,0.076
1670339156,1.013,0.074
1670339156,1.01,0.082
1670339156,1.01,0.076
1670339156,1.005,0.08
1670339156,1.009,0.075
1670339156,1.014,0.082
1670339156,1.008,0.075
1670339156,1.011,0.082
1670339156,1.011,0.067
1670339157,1.01,0.078
1670339157,1.009,0.083
1670339157,1.009,0.077
1670339157,1.01,0.08
1670339157,1.012,0.08
1670339157,1.012,0.086
1670339157,1.669,0.077
1670339157,2.443,0.083
1670339157,2.443,0.083
1670339157,2.443,0.074
1670339157,2.447,0.069
1670339157,2.444,0.076
1670339157,2.444,0.083
1670339157,2.443,0.081
1670339157,2.448,0.079
1670339157,2.442,0.075
1670339157,2.442,0.077
1670339157,2.44,0.074
1670339157,2.442,0.078
1670339157,2.443,0.082
1670339158,2.444,0.091
1670339158,2.443,0.075
1670339158,2.444,0.092
1670339158,2.329,0.068
1670339158,1.009,0.076
1670339158,1.012,3.319
1670339158,1.011,8.182
1670339158,1.011,8.186
1670339158,1.009,8.185
1670339158,1.01,8.188
1670339158,1.008,8.176
1670339158,1.011,8.182
1670339158,1.012,8.179
1670339158,1.011,8.178
1670339158,1.007,8.187
1670339158,1.009,8.183
1670339158,1.01,8.181
1670339158,1.008,8.182
1670339158,1.005,8.178
1670339158,1.007,8.188
1670339159,1.011,8.181
1670339159,1.01,8.182
1670339159,1.008,6.076
1670339159,1.012,0.078
1670339159,1.011,0.082
1670339159,1.012,0.072
1670339159,1.009,0.076
1670339159,1.012,0.077
1670339159,1.013,0.084
1670339159,1.009,0.078
1670339159,1.01,0.079
1670339159,1.012,0.076
1670339159,1.012,0.086
1670339159,1.009,0.079
1670339159,1.009,0.074
1670339159,1.008,0.084
1670339159,1.013,0.08
1670339159,1.011,0.079
1670339159,1.011,0.084
1670339159,1.01,0.087
1670339160,1.009,0.078
1670339160,1.009,0.081
1670339160,1.012,0.08
1670339160,1.013,0.077
1670339160,1.011,0.078
1670339160,1.013,0.079
1670339160,1.012,0.081
1670339160,1.009,0.078
1670339160,1.01,0.078
1670339160,1.012,0.086
1670339160,1.015,0.085
1670339160,1.011,0.085
1670339160,1.011,0.087
1670339160,1.008,0.08
1670339160,1.011,0.078
1670339160,1.013,0.082
1670339160,1.01,0.102
1670339160,1.011,0.084
1670339160,1.012,0.082
1670339160,1.009,0.081
1670339161,1.012,0.073
1670339161,1.011,0.081
1670339161,1.012,0.086
1670339161,1.014,0.095
1670339161,1.011,0.086
1670339161,1.014,0.087
1670339161,1.014,0.078
1670339161,1.01,0.067
1670339161,1.012,0.076
1670339161,1.012,0.073
1670339161,1.01,0.081
1670339161,1.013,0.079
1670339161,1.01,0.081
1670339161,1.006,0.079
1670339161,1.012,0.078
1670339161,1.009,0.081
1670339161,1.01,0.078
1670339161,1.012,0.087
1670339161,1.011,0.086
1670339161,1.011,0.081
1670339162,1.009,0.073
1670339162,1.013,0.087
1670339162,1.013,0.084
1670339162,1.009,0.079
1670339162,1.011,0.08
1670339162,1.013,0.084
1670339162,1.008,0.076
1670339162,1.009,0.086
1670339162,1.011,0.085
1670339162,1.008,0.086
1670339162,1.011,0.088
1670339162,1.009,0.079
1670339162,1.012,0.087
1670339162,1.011,0.087
1670339162,1.013,0.088
1670339162,1.012,0.08
1670339162,1.009,0.085
1670339162,1.005,0.075
1670339162,1.01,0.077
1670339162,1.01,0.081
1670339163,1.008,0.078
1670339163,1.008,0.084
1670339163,1.011,0.089
1670339163,1.009,0.086
1670339163,1.012,0.081
1670339163,1.008,0.077
1670339163,1.009,0.077
1670339163,1.01,0.076
1670339163,1.012,0.077
1670339163,1.008,0.085
1670339163,1.007,0.075
1670339163,1.011,0.08
1670339163,1.012,0.08
1670339163,1.008,0.078
1670339163,1.012,0.082
1670339163,1.013,0.077
1670339163,1.009,0.08
1670339163,1.012,0.079
1670339163,1.009,0.09
1670339163,1.01,0.082
1670339164,1.011,0.074
1670339164,1.01,0.078
1670339164,1.004,0.087
1670339164,1.009,0.069
1670339164,1.011,0.083
1670339164,1.008,0.076
1670339164,1.008,0.075
1670339164,1.012,0.083
1670339164,1.008,0.08
1670339164,1.009,0.081
1670339164,1.008,0.08
1670339164,1.011,0.084
1670339164,1.01,0.075
1670339164,1.009,0.083
1670339164,1.012,0.081
1670339164,1.007,0.082
1670339164,1.01,0.082
1670339164,1.013,0.083
1670339164,1.008,0.085
1670339164,1.008,0.081
1670339165,1.01,0.08
1670339165,1.01,0.073
1670339165,1.011,0.07
1670339165,1.012,0.084
1670339165,1.007,0.089
1670339165,1.009,0.074
1670339165,1.011,0.08
1670339165,1.009,0.079
1670339165,1.008,0.085
1670339165,1.01,0.072
1670339165,1.009,0.081
1670339165,1.008,0.077
1670339165,1.007,0.079
1670339165,1.011,0.074
1670339165,1.01,0.083
1670339165,1.008,0.078
1670339165,1.011,0.078
1670339165,1.01,0.084
1670339165,1.011,0.08
1670339165,1.014,0.081
1670339166,1.01,0.08
1670339166,1.015,0.086
1670339166,1.008,0.082
1670339166,1.008,0.089
1670339166,1.012,0.068
1670339166,1.009,0.074
1670339166,1.01,0.072
1670339166,1.008,0.077
1670339166,1.012,0.077
1670339166,1.011,0.08
1670339166,1.01,0.078
1670339166,1.007,0.075
1670339166,1.008,0.086
1670339166,1.008,0.076
1670339166,1.009,0.082
1670339166,1.009,0.086
1670339166,1.011,0.084
1670339166,1.007,0.069
1670339166,1.008,0.068
1670339166,1.009,0.075
1670339167,1.011,0.097
1670339167,1.008,0.084
1670339167,1.004,0.068
1670339167,1.009,0.078
1670339167,1.006,0.077
1670339167,1.013,0.088
1670339167,1.011,0.095
1670339167,1.011,0.088
1670339167,1.009,0.091
1670339167,1.011,0.088
1670339167,1.009,0.082
1670339167,1.011,0.079
1670339167,1.011,0.093
1670339167,1.008,0.072
1670339167,1.007,0.083
1670339167,1.01,0.085
1670339167,1.008,0.079
1670339167,1.01,0.084
1670339167,1.011,0.081
1670339167,1.009,0.084
1670339168,1.01,0.079
1670339168,1.013,0.085
1670339168,1.008,0.086
1670339168,1.005,0.048
1670339168,1.02,0.067
1670339168,1.011,0.084
1670339168,1.01,0.063
1670339168,1.01,0.076
1670339168,1.011,0.059
1670339168,1.009,0.081
1670339168,1.011,0.078
1670339168,1.012,0.104
1670339168,1.01,0.098
1670339168,1.011,0.104
1670339168,1.007,0.085
1670339168,1.009,0.072
